mL,Sample,Channel,Time,Normalization,Value
0.2825000286102295,8,2475ChA ex280/em350,0.9416667222976685,Signal,9.430178
0.2825000286102295,8,2475ChB ex488/em509,0.9416667222976685,Signal,-0.6381683
0.2849999964237213,1,2475ChA ex280/em350,0.949999988079071,Signal,-5.741535
0.2849999964237213,1,2475ChB ex488/em509,0.949999988079071,Signal,-0.9718246
0.2849999964237213,2,2475ChA ex280/em350,0.949999988079071,Signal,-0.1220598
0.2849999964237213,2,2475ChB ex488/em509,0.949999988079071,Signal,0.3962021
0.2849999964237213,3,2475ChA ex280/em350,0.949999988079071,Signal,4.037027
0.2849999964237213,3,2475ChB ex488/em509,0.949999988079071,Signal,-1.592201
0.2849999964237213,4,2475ChA ex280/em350,0.949999988079071,Signal,-0.3892956
0.2849999964237213,4,2475ChB ex488/em509,0.949999988079071,Signal,-0.3995361
0.2849999964237213,5,2475ChA ex280/em350,0.949999988079071,Signal,10.20517
0.2849999964237213,5,2475ChB ex488/em509,0.949999988079071,Signal,-0.2201691
0.2849999964237213,6,2475ChA ex280/em350,0.949999988079071,Signal,-3.856144
0.2849999964237213,6,2475ChB ex488/em509,0.949999988079071,Signal,0.09609985
0.2849999964237213,7,2475ChA ex280/em350,0.949999988079071,Signal,4.902689
0.2849999964237213,7,2475ChB ex488/em509,0.949999988079071,Signal,-0.9960785
0.2849999964237213,8,2475ChA ex280/em350,0.949999988079071,Signal,9.274904
0.2849999964237213,8,2475ChB ex488/em509,0.949999988079071,Signal,-0.6362152
0.2874999940395355,1,2475ChA ex280/em350,0.9583333134651184,Signal,-6.001301
0.2874999940395355,1,2475ChB ex488/em509,0.9583333134651184,Signal,-1.005028
0.2874999940395355,2,2475ChA ex280/em350,0.9583333134651184,Signal,-0.1220598
0.2874999940395355,2,2475ChB ex488/em509,0.9583333134651184,Signal,0.4167099
0.2874999940395355,3,2475ChA ex280/em350,0.9583333134651184,Signal,3.970621
0.2874999940395355,3,2475ChB ex488/em509,0.9583333134651184,Signal,-1.611732
0.2874999940395355,4,2475ChA ex280/em350,0.9583333134651184,Signal,-0.4029675
0.2874999940395355,4,2475ChB ex488/em509,0.9583333134651184,Signal,-0.4522705
0.2874999940395355,5,2475ChA ex280/em350,0.9583333134651184,Signal,10.06943
0.2874999940395355,5,2475ChB ex488/em509,0.9583333134651184,Signal,-0.21138
0.2874999940395355,6,2475ChA ex280/em350,0.9583333134651184,Signal,-4.029972
0.2874999940395355,6,2475ChB ex488/em509,0.9583333134651184,Signal,0.08828735
0.2874999940395355,7,2475ChA ex280/em350,0.9583333134651184,Signal,4.82847
0.2874999940395355,7,2475ChB ex488/em509,0.9583333134651184,Signal,-1.059555
0.2874999940395355,8,2475ChA ex280/em350,0.9583333134651184,Signal,9.088381
0.2874999940395355,8,2475ChB ex488/em509,0.9583333134651184,Signal,-0.6352386
0.2900000214576721,1,2475ChA ex280/em350,0.9666666984558105,Signal,-6.258137
0.2900000214576721,1,2475ChB ex488/em509,0.9666666984558105,Signal,-1.028465
0.2900000214576721,2,2475ChA ex280/em350,0.9666666984558105,Signal,-0.1230364
0.2900000214576721,2,2475ChB ex488/em509,0.9666666984558105,Signal,0.4421005
0.2900000214576721,3,2475ChA ex280/em350,0.9666666984558105,Signal,3.88566
0.2900000214576721,3,2475ChB ex488/em509,0.9666666984558105,Signal,-1.633217
0.2900000214576721,4,2475ChA ex280/em350,0.9666666984558105,Signal,-0.4127331
0.2900000214576721,4,2475ChB ex488/em509,0.9666666984558105,Signal,-0.5050049
0.2900000214576721,5,2475ChA ex280/em350,0.9666666984558105,Signal,9.892673
0.2900000214576721,5,2475ChB ex488/em509,0.9666666984558105,Signal,-0.2084503
0.2900000214576721,6,2475ChA ex280/em350,0.9666666984558105,Signal,-4.204777
0.2900000214576721,6,2475ChB ex488/em509,0.9666666984558105,Signal,0.07852173
0.2900000214576721,7,2475ChA ex280/em350,0.9666666984558105,Signal,4.729837
0.2900000214576721,7,2475ChB ex488/em509,0.9666666984558105,Signal,-1.129868
0.2900000214576721,8,2475ChA ex280/em350,0.9666666984558105,Signal,8.868654
0.2900000214576721,8,2475ChB ex488/em509,0.9666666984558105,Signal,-0.6352386
0.29250001907348633,1,2475ChA ex280/em350,0.9750000238418579,Signal,-6.515949
0.29250001907348633,1,2475ChB ex488/em509,0.9750000238418579,Signal,-1.050926
0.29250001907348633,2,2475ChA ex280/em350,0.9750000238418579,Signal,-0.1240129
0.29250001907348633,2,2475ChB ex488/em509,0.9750000238418579,Signal,0.472374
0.29250001907348633,3,2475ChA ex280/em350,0.9750000238418579,Signal,3.782145
0.29250001907348633,3,2475ChB ex488/em509,0.9750000238418579,Signal,-1.654701
0.29250001907348633,4,2475ChA ex280/em350,0.9750000238418579,Signal,-0.4215221
0.29250001907348633,4,2475ChB ex488/em509,0.9750000238418579,Signal,-0.5567627
0.29250001907348633,5,2475ChA ex280/em350,0.9750000238418579,Signal,9.67783
0.29250001907348633,5,2475ChB ex488/em509,0.9750000238418579,Signal,-0.2084503
0.29250001907348633,6,2475ChA ex280/em350,0.9750000238418579,Signal,-4.382511
0.29250001907348633,6,2475ChB ex488/em509,0.9750000238418579,Signal,0.06484985
0.29250001907348633,7,2475ChA ex280/em350,0.9750000238418579,Signal,4.60972
0.29250001907348633,7,2475ChB ex488/em509,0.9750000238418579,Signal,-1.19725
0.29250001907348633,8,2475ChA ex280/em350,0.9750000238418579,Signal,8.620607
0.29250001907348633,8,2475ChB ex488/em509,0.9750000238418579,Signal,-0.6371918
0.29499998688697815,1,2475ChA ex280/em350,0.9833332896232605,Signal,-6.767902
0.29499998688697815,1,2475ChB ex488/em509,0.9833332896232605,Signal,-1.071434
0.29499998688697815,2,2475ChA ex280/em350,0.9833332896232605,Signal,-0.1230364
0.29499998688697815,2,2475ChB ex488/em509,0.9833332896232605,Signal,0.4987411
0.29499998688697815,3,2475ChA ex280/em350,0.9833332896232605,Signal,3.66398
0.29499998688697815,3,2475ChB ex488/em509,0.9833332896232605,Signal,-1.681068
0.29499998688697815,4,2475ChA ex280/em350,0.9833332896232605,Signal,-0.4254284
0.29499998688697815,4,2475ChB ex488/em509,0.9833332896232605,Signal,-0.5938721
0.29499998688697815,5,2475ChA ex280/em350,0.9833332896232605,Signal,9.426853
0.29499998688697815,5,2475ChB ex488/em509,0.9833332896232605,Signal,-0.2162628
0.29499998688697815,6,2475ChA ex280/em350,0.9833332896232605,Signal,-4.566105
0.29499998688697815,6,2475ChB ex488/em509,0.9833332896232605,Signal,0.05801392
0.29499998688697815,7,2475ChA ex280/em350,0.9833332896232605,Signal,4.466166
0.29499998688697815,7,2475ChB ex488/em509,0.9833332896232605,Signal,-1.257797
0.29499998688697815,8,2475ChA ex280/em350,0.9833332896232605,Signal,8.34717
0.29499998688697815,8,2475ChB ex488/em509,0.9833332896232605,Signal,-0.6391449
0.29750001430511475,1,2475ChA ex280/em350,0.9916666746139526,Signal,-7.013996
0.29750001430511475,1,2475ChB ex488/em509,0.9916666746139526,Signal,-1.090965
0.29750001430511475,2,2475ChA ex280/em350,0.9916666746139526,Signal,-0.1230364
0.29750001430511475,2,2475ChB ex488/em509,0.9916666746139526,Signal,0.5172958
0.29750001430511475,3,2475ChA ex280/em350,0.9916666746139526,Signal,3.533121
0.29750001430511475,3,2475ChB ex488/em509,0.9916666746139526,Signal,-1.711342
0.29750001430511475,4,2475ChA ex280/em350,0.9916666746139526,Signal,-0.4303112
0.29750001430511475,4,2475ChB ex488/em509,0.9916666746139526,Signal,-0.6124268
0.29750001430511475,5,2475ChA ex280/em350,0.9916666746139526,Signal,9.141697
0.29750001430511475,5,2475ChB ex488/em509,0.9916666746139526,Signal,-0.2357941
0.29750001430511475,6,2475ChA ex280/em350,0.9916666746139526,Signal,-4.751652
0.29750001430511475,6,2475ChB ex488/em509,0.9916666746139526,Signal,0.05899048
0.29750001430511475,7,2475ChA ex280/em350,0.9916666746139526,Signal,4.306986
0.29750001430511475,7,2475ChB ex488/em509,0.9916666746139526,Signal,-1.308578
0.29750001430511475,8,2475ChA ex280/em350,0.9916666746139526,Signal,8.044436
0.29750001430511475,8,2475ChB ex488/em509,0.9916666746139526,Signal,-0.632309
0.30000001192092896,1,2475ChA ex280/em350,1.0,Signal,-7.25716
0.30000001192092896,1,2475ChB ex488/em509,1.0,Signal,-1.111473
0.30000001192092896,2,2475ChA ex280/em350,1.0,Signal,-0.1259661
0.30000001192092896,2,2475ChB ex488/em509,1.0,Signal,0.5270615
0.30000001192092896,3,2475ChA ex280/em350,1.0,Signal,3.389566
0.30000001192092896,3,2475ChB ex488/em509,1.0,Signal,-1.748451
0.30000001192092896,4,2475ChA ex280/em350,1.0,Signal,-0.4303112
0.30000001192092896,4,2475ChB ex488/em509,1.0,Signal,-0.616333
0.30000001192092896,5,2475ChA ex280/em350,1.0,Signal,8.829197
0.30000001192092896,5,2475ChB ex488/em509,1.0,Signal,-0.2602081
0.30000001192092896,6,2475ChA ex280/em350,1.0,Signal,-4.938175
0.30000001192092896,6,2475ChB ex488/em509,1.0,Signal,0.0609436
0.30000001192092896,7,2475ChA ex280/em350,1.0,Signal,4.131205
0.30000001192092896,7,2475ChB ex488/em509,1.0,Signal,-1.339828
0.30000001192092896,8,2475ChA ex280/em350,1.0,Signal,7.721193
0.30000001192092896,8,2475ChB ex488/em509,1.0,Signal,-0.6215668
0.3024998903274536,1,2475ChA ex280/em350,1.0083329677581787,Signal,-7.499348
0.3024998903274536,1,2475ChB ex488/em509,1.0083329677581787,Signal,-1.131981
0.3024998903274536,2,2475ChA ex280/em350,1.0083329677581787,Signal,-0.1288958
0.3024998903274536,2,2475ChB ex488/em509,1.0083329677581787,Signal,0.5309677
0.3024998903274536,3,2475ChA ex280/em350,1.0083329677581787,Signal,3.23234
0.3024998903274536,3,2475ChB ex488/em509,1.0083329677581787,Signal,-1.79142
0.3024998903274536,4,2475ChA ex280/em350,1.0083329677581787,Signal,-0.4322643
0.3024998903274536,4,2475ChB ex488/em509,1.0083329677581787,Signal,-0.6094971
0.3024998903274536,5,2475ChA ex280/em350,1.0083329677581787,Signal,8.49033
0.3024998903274536,5,2475ChB ex488/em509,1.0083329677581787,Signal,-0.2865753
0.3024998903274536,6,2475ChA ex280/em350,1.0083329677581787,Signal,-5.123722
0.3024998903274536,6,2475ChB ex488/em509,1.0083329677581787,Signal,0.06484985
0.3024998903274536,7,2475ChA ex280/em350,1.0083329677581787,Signal,3.940775
0.3024998903274536,7,2475ChB ex488/em509,1.0083329677581787,Signal,-1.355453
0.3024998903274536,8,2475ChA ex280/em350,1.0083329677581787,Signal,7.376467
0.3024998903274536,8,2475ChB ex488/em509,1.0083329677581787,Signal,-0.6157074
0.3050001263618469,1,2475ChA ex280/em350,1.0166670083999634,Signal,-7.739582
0.3050001263618469,1,2475ChB ex488/em509,1.0166670083999634,Signal,-1.148582
0.3050001263618469,2,2475ChA ex280/em350,1.0166670083999634,Signal,-0.1318254
0.3050001263618469,2,2475ChB ex488/em509,1.0166670083999634,Signal,0.5241318
0.3050001263618469,3,2475ChA ex280/em350,1.0166670083999634,Signal,3.063395
0.3050001263618469,3,2475ChB ex488/em509,1.0166670083999634,Signal,-1.831459
0.3050001263618469,4,2475ChA ex280/em350,1.0166670083999634,Signal,-0.435194
0.3050001263618469,4,2475ChB ex488/em509,1.0166670083999634,Signal,-0.5889893
0.3050001263618469,5,2475ChA ex280/em350,1.0166670083999634,Signal,8.129002
0.3050001263618469,5,2475ChB ex488/em509,1.0166670083999634,Signal,-0.3129425
0.3050001263618469,6,2475ChA ex280/em350,1.0166670083999634,Signal,-5.304386
0.3050001263618469,6,2475ChB ex488/em509,1.0166670083999634,Signal,0.06777954
0.3050001263618469,7,2475ChA ex280/em350,1.0166670083999634,Signal,3.73765
0.3050001263618469,7,2475ChB ex488/em509,1.0166670083999634,Signal,-1.357407
0.3050001263618469,8,2475ChA ex280/em350,1.0166670083999634,Signal,7.012209
0.3050001263618469,8,2475ChB ex488/em509,1.0166670083999634,Signal,-0.6147308
0.3075000047683716,1,2475ChA ex280/em350,1.024999976158142,Signal,-7.977863
0.3075000047683716,1,2475ChB ex488/em509,1.024999976158142,Signal,-1.164207
0.3075000047683716,2,2475ChA ex280/em350,1.024999976158142,Signal,-0.1337786
0.3075000047683716,2,2475ChB ex488/em509,1.024999976158142,Signal,0.5055771
0.3075000047683716,3,2475ChA ex280/em350,1.024999976158142,Signal,2.886637
0.3075000047683716,3,2475ChB ex488/em509,1.024999976158142,Signal,-1.870522
0.3075000047683716,4,2475ChA ex280/em350,1.024999976158142,Signal,-0.4400768
0.3075000047683716,4,2475ChB ex488/em509,1.024999976158142,Signal,-0.5655518
0.3075000047683716,5,2475ChA ex280/em350,1.024999976158142,Signal,7.753025
0.3075000047683716,5,2475ChB ex488/em509,1.024999976158142,Signal,-0.3393097
0.3075000047683716,6,2475ChA ex280/em350,1.024999976158142,Signal,-5.483097
0.3075000047683716,6,2475ChB ex488/em509,1.024999976158142,Signal,0.05899048
0.3075000047683716,7,2475ChA ex280/em350,1.024999976158142,Signal,3.527689
0.3075000047683716,7,2475ChB ex488/em509,1.024999976158142,Signal,-1.345688
0.3075000047683716,8,2475ChA ex280/em350,1.024999976158142,Signal,6.633303
0.3075000047683716,8,2475ChB ex488/em509,1.024999976158142,Signal,-0.6215668
0.30999988317489624,1,2475ChA ex280/em350,1.0333329439163208,Signal,-8.215168
0.30999988317489624,1,2475ChB ex488/em509,1.0333329439163208,Signal,-1.171043
0.30999988317489624,2,2475ChA ex280/em350,1.0333329439163208,Signal,-0.1347551
0.30999988317489624,2,2475ChB ex488/em509,1.0333329439163208,Signal,0.4801865
0.30999988317489624,3,2475ChA ex280/em350,1.0333329439163208,Signal,2.69816
0.30999988317489624,3,2475ChB ex488/em509,1.0333329439163208,Signal,-1.902748
0.30999988317489624,4,2475ChA ex280/em350,1.0333329439163208,Signal,-0.4488659
0.30999988317489624,4,2475ChB ex488/em509,1.0333329439163208,Signal,-0.5401611
0.30999988317489624,5,2475ChA ex280/em350,1.0333329439163208,Signal,7.360447
0.30999988317489624,5,2475ChB ex488/em509,1.0333329439163208,Signal,-0.3627472
0.30999988317489624,6,2475ChA ex280/em350,1.0333329439163208,Signal,-5.654972
0.30999988317489624,6,2475ChB ex488/em509,1.0333329439163208,Signal,0.04238892
0.30999988317489624,7,2475ChA ex280/em350,1.0333329439163208,Signal,3.309916
0.30999988317489624,7,2475ChB ex488/em509,1.0333329439163208,Signal,-1.333969
0.30999988317489624,8,2475ChA ex280/em350,1.0333329439163208,Signal,6.242678
0.30999988317489624,8,2475ChB ex488/em509,1.0333329439163208,Signal,-0.6352386
0.31250011920928955,1,2475ChA ex280/em350,1.0416669845581055,Signal,-8.453449
0.31250011920928955,1,2475ChB ex488/em509,1.0416669845581055,Signal,-1.170067
0.31250011920928955,2,2475ChA ex280/em350,1.0416669845581055,Signal,-0.1347551
0.31250011920928955,2,2475ChB ex488/em509,1.0416669845581055,Signal,0.4508896
0.31250011920928955,3,2475ChA ex280/em350,1.0416669845581055,Signal,2.499918
0.31250011920928955,3,2475ChB ex488/em509,1.0416669845581055,Signal,-1.927162
0.31250011920928955,4,2475ChA ex280/em350,1.0416669845581055,Signal,-0.4625378
0.31250011920928955,4,2475ChB ex488/em509,1.0416669845581055,Signal,-0.5167236
0.31250011920928955,5,2475ChA ex280/em350,1.0416669845581055,Signal,6.958103
0.31250011920928955,5,2475ChB ex488/em509,1.0416669845581055,Signal,-0.3803253
0.31250011920928955,6,2475ChA ex280/em350,1.0416669845581055,Signal,-5.820988
0.31250011920928955,6,2475ChB ex488/em509,1.0416669845581055,Signal,0.01797485
0.31250011920928955,7,2475ChA ex280/em350,1.0416669845581055,Signal,3.088236
0.31250011920928955,7,2475ChB ex488/em509,1.0416669845581055,Signal,-1.32518
0.31250011920928955,8,2475ChA ex280/em350,1.0416669845581055,Signal,5.846193
0.31250011920928955,8,2475ChB ex488/em509,1.0416669845581055,Signal,-0.6537933
0.3149999976158142,1,2475ChA ex280/em350,1.0499999523162842,Signal,-8.688801
0.3149999976158142,1,2475ChB ex488/em509,1.0499999523162842,Signal,-1.165184
0.3149999976158142,2,2475ChA ex280/em350,1.0499999523162842,Signal,-0.132802
0.3149999976158142,2,2475ChB ex488/em509,1.0499999523162842,Signal,0.4206161
0.3149999976158142,3,2475ChA ex280/em350,1.0499999523162842,Signal,2.293863
0.3149999976158142,3,2475ChB ex488/em509,1.0499999523162842,Signal,-1.943764
0.3149999976158142,4,2475ChA ex280/em350,1.0499999523162842,Signal,-0.4801159
0.3149999976158142,4,2475ChB ex488/em509,1.0499999523162842,Signal,-0.5010986
0.3149999976158142,5,2475ChA ex280/em350,1.0499999523162842,Signal,6.547947
0.3149999976158142,5,2475ChB ex488/em509,1.0499999523162842,Signal,-0.3920441
0.3149999976158142,6,2475ChA ex280/em350,1.0499999523162842,Signal,-5.978214
0.3149999976158142,6,2475ChB ex488/em509,1.0499999523162842,Signal,-0.01229858
0.3149999976158142,7,2475ChA ex280/em350,1.0499999523162842,Signal,2.866556
0.3149999976158142,7,2475ChB ex488/em509,1.0499999523162842,Signal,-1.316391
0.3149999976158142,8,2475ChA ex280/em350,1.0499999523162842,Signal,5.44092
0.3149999976158142,8,2475ChB ex488/em509,1.0499999523162842,Signal,-0.6830902
0.31749993562698364,1,2475ChA ex280/em350,1.0583330392837524,Signal,-8.925129
0.31749993562698364,1,2475ChB ex488/em509,1.0583330392837524,Signal,-1.155418
0.31749993562698364,2,2475ChA ex280/em350,1.0583330392837524,Signal,-0.1308489
0.31749993562698364,2,2475ChB ex488/em509,1.0583330392837524,Signal,0.3962021
0.31749993562698364,3,2475ChA ex280/em350,1.0583330392837524,Signal,2.083902
0.31749993562698364,3,2475ChB ex488/em509,1.0583330392837524,Signal,-1.952553
0.31749993562698364,4,2475ChA ex280/em350,1.0583330392837524,Signal,-0.5016003
0.31749993562698364,4,2475ChB ex488/em509,1.0583330392837524,Signal,-0.4942627
0.31749993562698364,5,2475ChA ex280/em350,1.0583330392837524,Signal,6.132908
0.31749993562698364,5,2475ChB ex488/em509,1.0583330392837524,Signal,-0.3939972
0.31749993562698364,6,2475ChA ex280/em350,1.0583330392837524,Signal,-6.130558
0.31749993562698364,6,2475ChB ex488/em509,1.0583330392837524,Signal,-0.04354858
0.31749993562698364,7,2475ChA ex280/em350,1.0583330392837524,Signal,2.642923
0.31749993562698364,7,2475ChB ex488/em509,1.0583330392837524,Signal,-1.317368
0.31749993562698364,8,2475ChA ex280/em350,1.0583330392837524,Signal,5.036623
0.31749993562698364,8,2475ChB ex488/em509,1.0583330392837524,Signal,-0.7280121
0.3200001120567322,1,2475ChA ex280/em350,1.0666669607162476,Signal,-9.16048
0.3200001120567322,1,2475ChB ex488/em509,1.0666669607162476,Signal,-1.151512
0.3200001120567322,2,2475ChA ex280/em350,1.0666669607162476,Signal,-0.1298723
0.3200001120567322,2,2475ChB ex488/em509,1.0666669607162476,Signal,0.3727646
0.3200001120567322,3,2475ChA ex280/em350,1.0666669607162476,Signal,1.868082
0.3200001120567322,3,2475ChB ex488/em509,1.0666669607162476,Signal,-1.954506
0.3200001120567322,4,2475ChA ex280/em350,1.0666669607162476,Signal,-0.5240612
0.3200001120567322,4,2475ChB ex488/em509,1.0666669607162476,Signal,-0.4942627
0.3200001120567322,5,2475ChA ex280/em350,1.0666669607162476,Signal,5.714939
0.3200001120567322,5,2475ChB ex488/em509,1.0666669607162476,Signal,-0.3852081
0.3200001120567322,6,2475ChA ex280/em350,1.0666669607162476,Signal,-6.279972
0.3200001120567322,6,2475ChB ex488/em509,1.0666669607162476,Signal,-0.07284546
0.3200001120567322,7,2475ChA ex280/em350,1.0666669607162476,Signal,2.420267
0.3200001120567322,7,2475ChB ex488/em509,1.0666669607162476,Signal,-1.323227
0.3200001120567322,8,2475ChA ex280/em350,1.0666669607162476,Signal,4.634279
0.3200001120567322,8,2475ChB ex488/em509,1.0666669607162476,Signal,-0.7807465
0.3225000202655792,1,2475ChA ex280/em350,1.0750000476837158,Signal,-9.392902
0.3225000202655792,1,2475ChB ex488/em509,1.0750000476837158,Signal,-1.150536
0.3225000202655792,2,2475ChA ex280/em350,1.0750000476837158,Signal,-0.1288958
0.3225000202655792,2,2475ChB ex488/em509,1.0750000476837158,Signal,0.3483505
0.3225000202655792,3,2475ChA ex280/em350,1.0750000476837158,Signal,1.651285
0.3225000202655792,3,2475ChB ex488/em509,1.0750000476837158,Signal,-1.954506
0.3225000202655792,4,2475ChA ex280/em350,1.0750000476837158,Signal,-0.5474987
0.3225000202655792,4,2475ChB ex488/em509,1.0750000476837158,Signal,-0.5050049
0.3225000202655792,5,2475ChA ex280/em350,1.0750000476837158,Signal,5.292088
0.3225000202655792,5,2475ChB ex488/em509,1.0750000476837158,Signal,-0.3715363
0.3225000202655792,6,2475ChA ex280/em350,1.0750000476837158,Signal,-6.42548
0.3225000202655792,6,2475ChB ex488/em509,1.0750000476837158,Signal,-0.09628296
0.3225000202655792,7,2475ChA ex280/em350,1.0750000476837158,Signal,2.199564
0.3225000202655792,7,2475ChB ex488/em509,1.0750000476837158,Signal,-1.331039
0.3225000202655792,8,2475ChA ex280/em350,1.0750000476837158,Signal,4.236818
0.3225000202655792,8,2475ChB ex488/em509,1.0750000476837158,Signal,-0.8393402
0.32499992847442627,1,2475ChA ex280/em350,1.0833330154418945,Signal,-9.623371
0.32499992847442627,1,2475ChB ex488/em509,1.0833330154418945,Signal,-1.150536
0.32499992847442627,2,2475ChA ex280/em350,1.0833330154418945,Signal,-0.1279192
0.32499992847442627,2,2475ChB ex488/em509,1.0833330154418945,Signal,0.324913
0.32499992847442627,3,2475ChA ex280/em350,1.0833330154418945,Signal,1.438395
0.32499992847442627,3,2475ChB ex488/em509,1.0833330154418945,Signal,-1.960365
0.32499992847442627,4,2475ChA ex280/em350,1.0833330154418945,Signal,-0.5699596
0.32499992847442627,4,2475ChB ex488/em509,1.0833330154418945,Signal,-0.5255127
0.32499992847442627,5,2475ChA ex280/em350,1.0833330154418945,Signal,4.873142
0.32499992847442627,5,2475ChB ex488/em509,1.0833330154418945,Signal,-0.3529816
0.32499992847442627,6,2475ChA ex280/em350,1.0833330154418945,Signal,-6.569035
0.32499992847442627,6,2475ChB ex488/em509,1.0833330154418945,Signal,-0.1089783
0.32499992847442627,7,2475ChA ex280/em350,1.0833330154418945,Signal,1.982767
0.32499992847442627,7,2475ChB ex488/em509,1.0833330154418945,Signal,-1.336899
0.32499992847442627,8,2475ChA ex280/em350,1.0833330154418945,Signal,3.845217
0.32499992847442627,8,2475ChB ex488/em509,1.0833330154418945,Signal,-0.8940277
0.3275001347064972,1,2475ChA ex280/em350,1.0916670560836792,Signal,-9.849934
0.3275001347064972,1,2475ChB ex488/em509,1.0916670560836792,Signal,-1.158348
0.3275001347064972,2,2475ChA ex280/em350,1.0916670560836792,Signal,-0.1308489
0.3275001347064972,2,2475ChB ex488/em509,1.0916670560836792,Signal,0.3122177
0.3275001347064972,3,2475ChA ex280/em350,1.0916670560836792,Signal,1.228434
0.3275001347064972,3,2475ChB ex488/em509,1.0916670560836792,Signal,-1.97599
0.3275001347064972,4,2475ChA ex280/em350,1.0916670560836792,Signal,-0.5875378
0.3275001347064972,4,2475ChB ex488/em509,1.0916670560836792,Signal,-0.5557861
0.3275001347064972,5,2475ChA ex280/em350,1.0916670560836792,Signal,4.458103
0.3275001347064972,5,2475ChB ex488/em509,1.0916670560836792,Signal,-0.33638
0.3275001347064972,6,2475ChA ex280/em350,1.0916670560836792,Signal,-6.712589
0.3275001347064972,6,2475ChB ex488/em509,1.0916670560836792,Signal,-0.1099548
0.3275001347064972,7,2475ChA ex280/em350,1.0916670560836792,Signal,1.76597
0.3275001347064972,7,2475ChB ex488/em509,1.0916670560836792,Signal,-1.332016
0.3275001347064972,8,2475ChA ex280/em350,1.0916670560836792,Signal,3.463381
0.3275001347064972,8,2475ChB ex488/em509,1.0916670560836792,Signal,-0.9496918
0.33000001311302185,1,2475ChA ex280/em350,1.100000023841858,Signal,-10.07259
0.33000001311302185,1,2475ChB ex488/em509,1.100000023841858,Signal,-1.17202
0.33000001311302185,2,2475ChA ex280/em350,1.100000023841858,Signal,-0.1318254
0.33000001311302185,2,2475ChB ex488/em509,1.100000023841858,Signal,0.3053818
0.33000001311302185,3,2475ChA ex280/em350,1.100000023841858,Signal,1.026285
0.33000001311302185,3,2475ChB ex488/em509,1.100000023841858,Signal,-2.006264
0.33000001311302185,4,2475ChA ex280/em350,1.100000023841858,Signal,-0.6031628
0.33000001311302185,4,2475ChB ex488/em509,1.100000023841858,Signal,-0.5997314
0.33000001311302185,5,2475ChA ex280/em350,1.100000023841858,Signal,4.045994
0.33000001311302185,5,2475ChB ex488/em509,1.100000023841858,Signal,-0.3217316
0.33000001311302185,6,2475ChA ex280/em350,1.100000023841858,Signal,-6.856144
0.33000001311302185,6,2475ChB ex488/em509,1.100000023841858,Signal,-0.1070251
0.33000001311302185,7,2475ChA ex280/em350,1.100000023841858,Signal,1.556009
0.33000001311302185,7,2475ChB ex488/em509,1.100000023841858,Signal,-1.32225
0.33000001311302185,8,2475ChA ex280/em350,1.100000023841858,Signal,3.091311
0.33000001311302185,8,2475ChB ex488/em509,1.100000023841858,Signal,-1.000473
0.3324999213218689,1,2475ChA ex280/em350,1.1083329916000366,Signal,-10.28646
0.3324999213218689,1,2475ChB ex488/em509,1.1083329916000366,Signal,-1.184715
0.3324999213218689,2,2475ChA ex280/em350,1.1083329916000366,Signal,-0.132802
0.3324999213218689,2,2475ChB ex488/em509,1.1083329916000366,Signal,0.3034286
0.3324999213218689,3,2475ChA ex280/em350,1.1083329916000366,Signal,0.8309727
0.3324999213218689,3,2475ChB ex488/em509,1.1083329916000366,Signal,-2.050209
0.3324999213218689,4,2475ChA ex280/em350,1.1083329916000366,Signal,-0.6148815
0.3324999213218689,4,2475ChB ex488/em509,1.1083329916000366,Signal,-0.6485596
0.3324999213218689,5,2475ChA ex280/em350,1.1083329916000366,Signal,3.642673
0.3324999213218689,5,2475ChB ex488/em509,1.1083329916000366,Signal,-0.3109894
0.3324999213218689,6,2475ChA ex280/em350,1.1083329916000366,Signal,-7.003605
0.3324999213218689,6,2475ChB ex488/em509,1.1083329916000366,Signal,-0.09921265
0.3324999213218689,7,2475ChA ex280/em350,1.1083329916000366,Signal,1.349955
0.3324999213218689,7,2475ChB ex488/em509,1.1083329916000366,Signal,-1.315414
0.3324999213218689,8,2475ChA ex280/em350,1.1083329916000366,Signal,2.728029
0.3324999213218689,8,2475ChB ex488/em509,1.1083329916000366,Signal,-1.040512
0.3350001275539398,1,2475ChA ex280/em350,1.1166670322418213,Signal,-10.49251
0.3350001275539398,1,2475ChB ex488/em509,1.1166670322418213,Signal,-1.198387
0.3350001275539398,2,2475ChA ex280/em350,1.1166670322418213,Signal,-0.132802
0.3350001275539398,2,2475ChB ex488/em509,1.1166670322418213,Signal,0.3122177
0.3350001275539398,3,2475ChA ex280/em350,1.1166670322418213,Signal,0.6454258
0.3350001275539398,3,2475ChB ex488/em509,1.1166670322418213,Signal,-2.108803
0.3350001275539398,4,2475ChA ex280/em350,1.1166670322418213,Signal,-0.6256237
0.3350001275539398,4,2475ChB ex488/em509,1.1166670322418213,Signal,-0.6973877
0.3350001275539398,5,2475ChA ex280/em350,1.1166670322418213,Signal,3.255955
0.3350001275539398,5,2475ChB ex488/em509,1.1166670322418213,Signal,-0.3119659
0.3350001275539398,6,2475ChA ex280/em350,1.1166670322418213,Signal,-7.148136
0.3350001275539398,6,2475ChB ex488/em509,1.1166670322418213,Signal,-0.08358765
0.3350001275539398,7,2475ChA ex280/em350,1.1166670322418213,Signal,1.150736
